episode,reward, average reward, 100-episode running mean reward
743,50.3401,-1.8086,133.3542
744,154.9906,-1.5979,133.7281
745,152.7565,-1.3907,133.7392
746,108.1808,-1.2438,133.6545
747,142.0485,-1.052,133.6997
748,-8.2295,-1.0616,132.8133
749,167.5496,-0.8365,133.3515
750,5.3645,-0.8282,132.4659
751,202.0536,-0.5581,132.681
752,186.6173,-0.3092,132.8837
753,41.5456,-0.2536,132.7829
754,122.137,-0.0912,132.6124
755,179.8297,0.1471,132.9278
756,183.0589,0.389,133.4006
757,34.324,0.4338,132.0968
758,154.6208,0.6372,132.315
759,147.4834,0.8307,132.6662
760,166.7029,1.049,132.9365
761,159.3622,1.257,133.0057
762,166.5849,1.474,133.4982
763,141.951,1.6581,133.4384
764,-15.7647,1.6353,131.5771
765,148.8027,1.8277,131.8823
766,141.8424,2.0104,131.7989
767,155.5236,2.2106,131.8496
768,61.7035,2.2881,131.1684
769,185.3569,2.5261,131.7871
770,142.2949,2.7076,131.4471
771,45.6045,2.7633,130.6152
772,64.5141,2.8433,129.9864
773,-15.5489,2.8195,128.6972
774,193.3468,3.0656,130.3221
775,140.1851,3.2426,131.5023
776,133.6562,3.4106,132.1259
777,143.1343,3.5904,132.3026
778,132.8385,3.7566,132.2846
779,129.5099,3.918,131.6935
780,-48.5262,3.8508,129.4727
781,178.7205,4.0747,128.8307
782,146.8035,4.2572,128.8641
783,124.7303,4.411,129.8446
784,127.0664,4.5675,129.6114
785,119.0953,4.7134,127.8177
786,152.3863,4.9013,127.673
787,178.212,5.1215,128.2182
788,145.3836,5.2995,128.4501
789,145.7428,5.4775,128.2255
790,177.5795,5.6953,128.2981
791,145.2819,5.8718,129.099
792,153.732,6.0585,129.3329
793,135.8743,6.2222,130.0109
794,144.0783,6.3958,129.9753
795,166.2729,6.5969,131.7373
796,173.7676,6.8069,131.7726
797,145.0825,6.9804,132.4786
798,179.8595,7.1971,133.2705
799,166.2285,7.3961,133.2677
800,157.0873,7.5832,134.7967
801,116.9128,7.7197,134.496
802,180.2401,7.9348,135.0417
803,182.9215,8.1527,135.5854
804,145.1923,8.3232,135.2356
805,210.7732,8.5747,135.4267
806,157.9766,8.76,135.4738
807,44.2444,8.804,134.4097
808,128.6243,8.9523,134.764
809,183.3995,9.1679,134.5858
810,13.5045,9.1733,133.1248
811,42.4056,9.2143,132.4891
812,37.5007,9.2491,131.9865
813,54.1858,9.3044,132.018
814,153.7785,9.4819,132.1771
815,167.1425,9.6753,132.0914
816,145.3558,9.8416,132.0946
817,190.9348,10.0632,132.7639
818,194.3224,10.2885,133.1224
819,146.0246,10.4542,132.6328
820,148.5754,10.6227,132.4016
821,48.4322,10.6687,131.1509
822,198.0111,10.8966,131.7013
823,-0.6346,10.8826,130.1233
824,190.9888,11.1012,131.7435
825,157.2797,11.2784,131.5515
826,163.5554,11.4627,131.994
827,147.6975,11.6275,130.7365
828,168.0557,11.8164,130.9992
829,134.4386,11.9643,131.966
830,166.998,12.1511,132.929
831,134.5909,12.2984,131.8862
832,148.2551,12.4619,131.7899
833,-20.2683,12.4226,130.0053
834,142.3031,12.5783,129.9398
835,143.527,12.7351,131.1025
836,138.1033,12.8851,130.9627
837,-10.06,12.8577,129.3105
838,158.5665,13.0315,129.0529
839,145.4611,13.1894,129.21
840,151.6477,13.3542,129.5768
841,180.8425,13.5534,129.5908
842,149.7317,13.7151,129.4227
843,180.9523,13.9135,130.7288
844,160.8021,14.0875,130.7869
845,196.5678,14.3035,131.225
846,27.7185,14.3193,130.4204
847,172.9106,14.5066,130.729
848,141.1454,14.6559,132.2228
849,136.7519,14.7997,131.9148
850,146.6927,14.9549,133.3281
851,151.1078,15.1149,132.8186
852,25.2764,15.1268,131.2052
853,139.0857,15.2721,132.1806
854,157.0616,15.4382,132.5299
855,104.982,15.5429,131.7814
856,155.7924,15.7067,131.5087
857,169.9612,15.8867,132.8651
858,159.2401,16.0538,132.9113
859,171.2832,16.2345,133.1493
860,182.0233,16.4273,133.3025
861,136.9601,16.5673,133.0785
862,101.3157,16.6656,132.4258
863,175.4649,16.8496,132.7609
864,200.218,17.0618,134.9208
865,131.298,17.1939,134.7457
866,134.8583,17.3298,134.6759
867,-41.3412,17.2621,132.7072
868,155.7637,17.4217,133.6478
869,169.1583,17.5963,133.4858
870,168.704,17.77,133.7499
871,139.0314,17.9092,134.6842
872,171.4434,18.0853,135.7535
873,156.5917,18.2439,137.4749
874,160.276,18.4064,137.1442
875,33.3324,18.4235,136.0757
876,174.7486,18.6019,136.4866
877,187.0059,18.794,136.9253
878,1.0625,18.7738,135.6075
879,158.7087,18.933,135.8995
880,54.3897,18.9733,136.9287
881,194.7414,19.1728,137.0889
882,125.5996,19.2934,136.8769
883,188.5386,19.4851,137.5149
884,127.5554,19.6073,137.5198
885,24.8061,19.6132,136.5769
886,175.0627,19.7887,136.8037
887,10.996,19.7788,135.1315
888,172.752,19.951,135.4052
889,184.5148,20.1361,135.7929
890,163.6156,20.2974,135.6533
891,22.0849,20.2994,134.4213
892,197.336,20.4978,134.8574
893,187.7183,20.6851,135.3758
894,130.1966,20.8076,135.237
895,10.2803,20.7958,133.6771
896,163.7494,20.9554,133.5769
897,145.902,21.0947,133.5851
898,156.2158,21.2451,133.3486
899,155.9123,21.3949,133.2455
900,158.7285,21.5475,133.2619
901,188.6849,21.733,133.9796
902,137.1604,21.861,133.5488
903,147.156,21.9997,133.1912
904,55.694,22.037,132.2962
905,139.1422,22.1664,131.5799
906,195.9464,22.3582,131.9596
907,181.1053,22.5332,133.3282
908,62.7056,22.5775,132.669
909,64.6341,22.6238,131.4813
910,208.9343,22.8285,133.4356
911,-9.4883,22.793,132.9167
912,57.7216,22.8313,133.1189
913,163.8469,22.9858,134.2155
914,19.7176,22.9822,132.8749
915,168.5977,23.1413,132.8895
916,22.4363,23.1406,131.6603
917,22.0487,23.1394,129.9714
918,138.832,23.2654,129.4165
919,128.8913,23.3803,129.2452
920,12.99,23.369,127.8893
921,139.8038,23.4955,128.803
922,159.302,23.6428,128.4159
923,165.0057,23.7959,130.0723
924,123.841,23.9042,129.4009
925,160.8,24.0522,129.4361
926,165.013,24.2044,129.4506
927,159.6574,24.3505,129.5702
928,159.2467,24.4959,129.4822
929,57.924,24.5319,128.717
930,160.2796,24.6778,128.6498
931,133.5836,24.7948,128.6397
932,112.0255,24.8884,128.2775
933,168.4902,25.0423,130.165
934,55.6766,25.0751,129.2988
935,37.449,25.0884,128.238
936,56.1046,25.1215,127.418
937,115.5629,25.218,128.6742
938,164.8537,25.3669,128.7371
939,67.2082,25.4115,127.9546
940,143.0766,25.5366,127.8689
941,236.2819,25.7606,128.4233
942,140.7444,25.8826,128.3334
943,190.909,26.0576,128.433
944,125.411,26.1629,128.079
945,138.7138,26.282,127.5005
946,-11.6444,26.2419,127.1069
947,118.2845,26.3391,126.5606
948,30.184,26.3432,125.451
949,-3.2335,26.312,124.0511
950,175.2889,26.4688,124.3371
951,6.034,26.4473,122.8864
952,171.4702,26.5997,124.3483
953,14.1166,26.5866,123.0986
954,49.0896,26.6101,122.0189
955,103.7593,26.6909,122.0067
956,164.7692,26.8354,122.0964
957,0.8102,26.8082,120.4049
958,14.5839,26.7954,118.9584
959,184.7444,26.9601,119.093
960,17.0841,26.9498,117.4436
961,155.9616,27.0841,117.6336
962,211.0018,27.2753,118.7305
963,173.1186,27.4267,118.707
964,155.9002,27.56,118.2638
965,168.2607,27.7058,118.6334
966,16.559,27.6942,117.4505
967,128.1589,27.7981,119.1455
968,147.3505,27.9216,119.0613
969,208.6307,28.1081,119.456
970,12.2003,28.0917,117.891
971,149.5425,28.2168,117.9961
972,27.7747,28.2163,116.5594
973,15.2293,28.203,115.1458
974,29.8786,28.2047,113.8418
975,55.2103,28.2324,114.0606
976,174.8967,28.3827,114.0621
977,-7.2342,28.3462,112.1197
978,158.2102,28.479,113.6912
979,135.461,28.5883,113.4587
980,130.845,28.6926,114.2232
981,141.436,28.8076,113.6902
982,196.3062,28.9781,114.3973
983,167.8401,29.1194,114.1903
984,157.0161,29.2494,114.4849
985,23.8431,29.2439,114.4753
986,176.7289,29.3935,114.4919
987,165.1679,29.531,116.0336
988,144.1791,29.6471,115.7479
989,120.8009,29.7392,115.1108
990,172.326,29.8833,115.1979
991,165.94,30.0206,116.6364
992,49.5482,30.0402,115.1585
993,54.1275,30.0645,113.8226
994,134.5161,30.1696,113.8658
995,36.6879,30.1761,114.1299
996,189.6115,30.3362,114.3885
997,180.0361,30.4864,114.7299
998,59.7708,30.5157,113.7654
999,150.7385,30.636,113.7137
1000,183.443,30.7888,113.9608
1001,149.6598,30.9076,113.5706
1002,184.6618,31.061,114.0456
1003,170.5168,31.2001,114.2792
1004,184.5163,31.3528,115.5674
1005,165.7331,31.4865,115.8333
1006,0.8765,31.4561,113.8826
1007,109.1388,31.5332,113.163
1008,151.0835,31.6518,114.0467
1009,137.3369,31.7566,114.7738
1010,13.9649,31.7389,112.8241
1011,134.2972,31.8404,114.2619
1012,-15.7139,31.7934,113.5276
1013,75.3781,31.8364,112.6429
1014,30.9582,31.8356,112.7553
1015,56.0175,31.8594,111.6295
1016,155.2411,31.9808,112.9575
1017,155.1639,32.1019,114.2887
1018,29.921,32.0998,113.1996
1019,-5.4851,32.0629,111.8558
1020,152.9689,32.1815,113.2556
1021,-13.5605,32.1367,111.722
1022,176.7404,32.2781,111.8963
1023,186.4039,32.4288,112.1103
1024,164.7765,32.5581,112.5197
1025,164.92,32.6872,112.5609
1026,143.1814,32.7949,112.3426
1027,189.6149,32.9476,112.6421
1028,16.1758,32.9313,111.2114
1029,157.1958,33.052,112.2042
1030,185.2652,33.1998,112.454
1031,45.5447,33.2118,111.5736
1032,161.2222,33.3358,112.0656
1033,155.3194,33.4539,111.9339
1034,176.5408,33.5923,113.1425
1035,179.1102,33.7329,114.5591
1036,156.1894,33.8511,115.56
1037,145.678,33.9589,115.8611
1038,69.049,33.9927,114.9031
1039,170.7686,34.1244,115.9387
1040,160.6733,34.2461,116.1147
1041,165.115,34.3718,115.403
1042,51.6057,34.3883,114.5116
1043,61.7477,34.4145,113.22
1044,153.7241,34.5288,113.5031
1045,153.6445,34.6428,113.6524
1046,150.7168,34.7538,115.276
1047,182.419,34.8948,115.9174
1048,148.4378,35.0032,117.0999
1049,35.1033,35.0032,117.4833
1050,178.011,35.1394,117.5105
1051,55.8176,35.1591,118.0083
1052,178.4872,35.2954,118.0785
1053,192.0753,35.4443,119.8581
1054,160.5457,35.5629,120.9727
1055,161.6943,35.6825,121.552
1056,151.4167,35.7921,121.4185
1057,149.6937,35.8999,122.9073
1058,189.7338,36.0453,124.6588
1059,199.889,36.2,124.8103
1060,157.512,36.3144,126.2145
1061,82.1317,36.3576,125.4762
1062,163.7757,36.4776,125.004
1063,140.9586,36.5759,124.6824
1064,188.3482,36.7185,125.0069
1065,19.3821,36.7022,123.5181
1066,170.4311,36.8277,125.0568
1067,206.4343,36.9866,125.8396
1068,178.69,37.1193,126.153
1069,143.9061,37.2192,125.5057
1070,186.0811,37.3583,127.2445
1071,140.0683,37.4542,127.1498
1072,176.8518,37.5843,128.6405
1073,-10.2161,37.5397,128.3861
1074,176.8944,37.6695,129.8562
1075,45.4767,37.6767,129.7589
1076,158.5093,37.789,129.595
1077,32.7322,37.7843,129.9947
1078,32.9895,37.7799,128.7425
1079,221.9642,37.9506,129.6075
1080,130.7119,38.0365,129.6062
1081,44.2645,38.0422,128.6345
1082,182.8357,38.1761,128.4998
1083,11.8531,38.1518,126.9399
1084,176.9839,38.2798,127.1396
1085,172.2469,38.4033,128.6236
1086,25.1032,38.3911,127.1074
1087,-9.5379,38.347,125.3603
1088,50.4409,38.3581,124.4229
1089,152.5776,38.463,124.7407
1090,43.7901,38.4679,123.4553
1091,143.3637,38.564,123.2296
1092,171.2277,38.6855,124.4464
1093,193.502,38.8271,125.8401
1094,17.6914,38.8078,124.6719
1095,186.873,38.943,126.1737
1096,120.2708,39.0172,125.4803
1097,52.9217,39.0299,124.2092
1098,14.1628,39.0073,123.7531
1099,140.3252,39.0995,123.6489
1100,174.1229,39.2222,123.5557
1101,181.0425,39.351,123.8696
1102,61.199,39.3708,122.6349
1103,146.2855,39.4678,122.3926
1104,131.398,39.551,121.8615
1105,33.765,39.5458,120.5418
1106,5.4528,39.515,120.5875
1107,30.5599,39.5069,119.8017
1108,155.0143,39.6111,119.8411
1109,173.0808,39.7315,120.1985
1110,123.5491,39.807,121.2943
1111,42.6964,39.8096,120.3783
1112,33.6287,39.804,120.8718
1113,55.5833,39.8182,120.6738
1114,156.2803,39.9228,121.927
1115,133.9541,40.0071,122.7064
1116,49.1341,40.0153,121.6453
1117,129.6858,40.0956,121.3905
1118,136.7961,40.182,122.4593
1119,170.8976,40.2989,124.2231
1120,10.1756,40.272,122.7952
1121,31.3823,40.264,123.2446
1122,-6.3026,40.2225,121.4142
1123,50.2327,40.2314,120.0525
1124,141.0496,40.3211,119.8152
1125,135.532,40.4058,119.5213
1126,102.4636,40.4609,119.1141
1127,131.358,40.5415,118.5316
1128,175.3855,40.6611,120.1237
1129,175.5768,40.7806,120.3075
1130,33.5345,40.7742,118.7902
1131,34.8059,40.7689,118.6828
1132,49.2801,40.7764,117.5634
1133,149.0561,40.872,117.5007
1134,143.7956,40.9627,117.1733
1135,28.7666,40.952,115.6698
1136,184.6869,41.0785,115.9548
1137,131.8527,41.1584,115.8166
1138,155.2749,41.2586,116.6788
1139,69.8098,41.2837,115.6692
1140,39.5705,41.2822,114.4582
1141,47.3802,41.2876,113.2809
1142,28.9261,41.2767,113.0541
1143,183.8768,41.4015,114.2754
1144,60.3511,41.418,113.3416
1145,34.428,41.4119,112.1495
1146,26.2061,41.3987,110.9044
1147,187.2132,41.5258,110.9523
1148,56.8367,41.5391,110.0363
1149,102.3938,41.5921,110.7092
1150,138.9504,41.6768,110.3186
1151,16.7367,41.6551,109.9278
1152,-30.8408,41.5922,107.8345
1153,180.7059,41.7128,107.7208
1154,144.8437,41.8022,107.5638
1155,129.1336,41.8778,107.2382
1156,150.6801,41.9719,107.2308
1157,-17.9695,41.9201,105.5542
1158,96.5459,41.9673,104.6223
1159,156.9402,42.0665,104.1928
1160,161.2843,42.1693,104.2305
1161,178.9961,42.2871,105.1992
1162,190.211,42.4144,105.4635
1163,117.7206,42.4792,105.2311
1164,142.8722,42.5654,104.7764
1165,158.0339,42.6645,106.1629
1166,-13.4386,42.6164,104.3242
1167,160.9562,42.7178,103.8694
1168,41.9435,42.7172,102.502
1169,143.8982,42.8037,102.5019
1170,111.3509,42.8623,101.7546
1171,29.8992,42.8512,100.6529
1172,150.5627,42.9431,100.39
1173,216.7129,43.0913,102.6593
1174,172.7239,43.2017,102.6176
1175,106.6006,43.2556,103.2288
1176,180.903,43.3727,103.4528
1177,129.8908,43.4462,104.4243
1178,159.8604,43.545,105.6931
1179,104.8618,43.597,104.522
1180,18.8646,43.5761,103.4036
1181,47.424,43.5793,103.4352
1182,163.7074,43.681,103.2439
1183,40.8941,43.6786,103.5343
1184,166.6413,43.7825,103.4309
1185,163.4126,43.8834,103.3425
1186,41.9131,43.8817,103.5106
1187,88.0034,43.9189,104.486
1188,161.1265,44.0176,105.5929
1189,113.4207,44.0759,105.2013
1190,137.9259,44.1548,106.1427
1191,18.6682,44.1334,104.8957
1192,163.3253,44.2334,104.8167
1193,135.2163,44.3097,104.2338
1194,214.4973,44.4522,106.2019
1195,31.9576,44.4418,104.6527
1196,150.621,44.5305,104.9562
1197,50.8427,44.5358,104.9354
1198,152.5469,44.626,106.3193
1199,147.5259,44.7118,106.3913
1200,167.2692,44.8139,106.3228
1201,130.381,44.8852,105.8161
1202,12.976,44.8586,105.3339
1203,172.042,44.9643,105.5915
1204,164.5599,45.0637,105.9231
1205,45.537,45.0641,106.0408
1206,170.041,45.1677,107.6867
1207,121.1533,45.2306,108.5926
1208,139.3234,45.3085,108.4357
1209,117.2295,45.368,107.8772
1210,138.1947,45.4447,108.0237
1211,149.1934,45.5304,109.0886
1212,141.3497,45.6095,110.1658
1213,165.6739,45.7085,111.2668
1214,149.1192,45.7936,111.1951
1215,148.7506,45.8784,111.3431
1216,128.888,45.9466,112.1406
1217,131.362,46.0168,112.1574
1218,135.9223,46.0906,112.1487
1219,146.0328,46.1726,111.9
1220,200.3393,46.299,113.8017
1221,179.2739,46.4079,115.2806
1222,151.251,46.4937,116.8561
1223,171.6243,46.596,118.07
1224,176.6357,46.7023,118.4259
1225,209.9332,46.8355,119.1699
1226,149.7376,46.9194,119.6426
1227,162.3428,47.0135,119.9525
1228,48.8254,47.015,118.6869
1229,159.6231,47.1066,118.5274
1230,157.2488,47.1962,119.7645
1231,50.1165,47.1985,119.9176
1232,157.7822,47.2883,121.0026
1233,140.3293,47.3637,120.9154
1234,176.782,47.4686,121.2452
1235,159.1155,47.559,122.5487
1236,185.5765,47.6707,122.5576
1237,144.8309,47.7492,122.6874
1238,41.7768,47.7444,121.5524
1239,117.7419,47.8009,122.0317
1240,161.0762,47.8923,123.2468
1241,140.583,47.9669,124.1788
1242,179.4718,48.0728,125.6843
1243,186.507,48.1842,125.7106
1244,147.4911,48.264,126.582
1245,186.0821,48.3747,128.0985
1246,199.7422,48.4962,129.8339
1247,154.741,48.5814,129.5091
1248,149.4838,48.6623,130.4356
1249,182.3988,48.7693,131.2357
1250,167.6409,48.8644,131.5226
1251,174.0237,48.9645,133.0954
1252,57.9659,48.9717,133.9835
1253,-16.1201,48.9197,132.0153
1254,153.9972,49.0035,132.1068
1255,167.8675,49.0982,132.4941
1256,167.8723,49.1928,132.6661
1257,95.0776,49.2293,133.7965
1258,204.1483,49.3524,134.8725
1259,132.9242,49.4188,134.6324
1260,159.5056,49.5062,134.6146
1261,177.1644,49.6074,134.5963
1262,105.1011,49.6514,133.7452
1263,158.4249,49.7375,134.1522
1264,52.0059,49.7393,133.2436
1265,44.1205,49.7349,132.1044
1266,-12.5558,49.6857,132.1133
1267,151.8905,49.7663,132.0226
1268,125.872,49.8264,132.8619
1269,131.8312,49.891,132.7412
1270,10.7019,49.8601,131.7347
1271,47.7181,49.8584,131.9129
1272,-10.2997,49.8111,130.3043
1273,-10.7469,49.7636,128.0297
1274,31.5044,49.7492,126.6175
1275,166.1729,49.8406,127.2132
1276,6.5844,49.8067,125.47
1277,148.0285,49.8836,125.6514
1278,231.7958,50.0259,126.3708
1279,122.4846,50.0826,126.547
1280,158.1121,50.167,127.9395
1281,156.7585,50.2502,129.0328
1282,30.4579,50.2347,127.7003
1283,117.754,50.2874,128.4689
1284,18.5493,50.2626,126.988
1285,220.0557,50.3948,127.5544
1286,173.1272,50.4902,128.8666
1287,4.5778,50.4545,128.0323
1288,8.116,50.4217,126.5022
1289,198.216,50.5363,127.3502
1290,9.2084,50.5043,126.063
1291,99.5935,50.5423,126.8722
1292,28.6742,50.5254,125.5257
1293,30.5668,50.5099,124.4792
1294,30.8421,50.4947,122.6427
1295,132.6131,50.5582,123.6492
1296,154.3723,50.6383,123.6868
1297,-12.0107,50.59,123.0582
1298,-16.564,50.5382,121.3671
1299,137.0798,50.6048,121.2626
1300,100.2428,50.643,120.5924
1301,154.2008,50.7226,120.8306
1302,125.4771,50.78,121.9556
1303,78.8105,50.8016,121.0233
1304,6.6165,50.7677,119.4438
1305,27.6183,50.7499,119.2647
1306,123.1761,50.8054,118.796
1307,-10.473,50.7585,117.4797
1308,154.3306,50.8377,117.6298
1309,101.0955,50.8761,117.4685
1310,11.1177,50.8457,116.1977
1311,152.5777,50.9233,116.2315
1312,141.1955,50.9921,116.23
1313,139.1718,51.0593,115.965
1314,137.6973,51.1252,115.8508
1315,125.2263,51.1816,115.6155
1316,-31.1762,51.119,114.0149
1317,127.29,51.1768,113.9742
1318,118.317,51.2278,113.7981
1319,175.4545,51.322,114.0923
1320,-6.4002,51.2782,112.0249
1321,239.5201,51.4207,112.6274
1322,168.5161,51.5093,112.8
1323,103.5552,51.5486,112.1194
1324,-8.8324,51.503,110.2647
1325,121.6861,51.556,109.3822
1326,152.219,51.6319,109.407
1327,-12.1183,51.5839,107.6624
1328,178.7411,51.6796,108.9616
1329,147.4911,51.7517,108.8402
1330,137.5322,51.8162,108.6431
1331,120.6445,51.8679,109.3484
1332,37.303,51.857,108.1436
1333,12.1342,51.8272,106.8616
1334,156.7612,51.9059,106.6614
1335,120.4646,51.9572,106.2749
1336,-15.9214,51.9064,104.2599
1337,154.2679,51.983,104.3543
1338,-3.4323,51.9416,103.9022
1339,152.7151,52.0168,104.2519
1340,15.3186,51.9894,102.7943
1341,147.4309,52.0606,102.8628
1342,145.8795,52.1305,102.5269
1343,189.6698,52.2329,102.5585
1344,136.9197,52.2959,102.4528
1345,260.8375,52.451,103.2004
1346,-13.8157,52.4017,101.0648
1347,144.8464,52.4704,100.9658
1348,146.3165,52.54,100.9342
1349,167.7429,52.6254,100.7876
1350,155.6944,52.7017,100.6682
1351,187.1457,52.8013,100.7994
1352,155.2784,52.8771,101.7725
1353,37.4547,52.8657,102.3082
1354,119.593,52.9149,101.9642
1355,171.9343,53.0028,102.0049
1356,85.9585,53.0271,101.1857
1357,131.1934,53.0847,101.5469
1358,-5.8737,53.0413,99.4467
1359,178.9579,53.1339,99.907
1360,127.1023,53.1883,99.583
1361,146.6922,53.257,99.2783
1362,154.7281,53.3315,99.7745
1363,165.179,53.4136,99.8421
1364,153.4445,53.4869,100.8564
1365,160.725,53.5655,102.0225
1366,51.405,53.5639,102.6621
1367,165.2902,53.6456,102.7961
1368,137.0233,53.7066,102.9076
1369,149.041,53.7762,103.0797
1370,165.6699,53.8579,104.6294
1371,136.9726,53.9185,105.5219
1372,168.1959,54.0018,107.3069
1373,148.1942,54.0704,108.8963
1374,129.0279,54.125,109.8715
1375,144.249,54.1905,109.6523
1376,240.8058,54.3261,111.9945
1377,228.1308,54.4523,112.7955
1378,148.1878,54.5204,111.9595
1379,23.5039,54.4979,110.9696
1380,232.1516,54.6266,111.71
1381,289.6932,54.7968,113.0394
1382,192.1796,54.8962,114.6566
1383,-29.869,54.8349,113.1804
1384,193.4706,54.9351,114.9296
1385,193.6682,55.0353,114.6657
1386,275.623,55.1944,115.6907
1387,162.3809,55.2717,117.2687
1388,14.1237,55.2421,117.3288
1389,257.9526,55.388,117.9261
1390,2.7076,55.3501,117.8611
1391,28.5224,55.3308,117.1504
1392,-9.7236,55.2841,116.7664
1393,272.6331,55.4401,119.1871
1394,269.9254,55.594,121.5779
1395,278.6684,55.7539,123.0385
1396,160.4487,55.8289,123.0993
1397,153.2848,55.8986,124.7522
1398,4.6487,55.862,124.9643
1399,-36.3597,55.7961,123.2299
1400,57.7504,55.7975,122.805
1401,24.4655,55.7751,121.5077
1402,161.8852,55.8508,121.8718
1403,253.5054,55.9917,123.6187
1404,33.5253,55.9757,123.8878
1405,262.7789,56.1228,126.2394
1406,159.5778,56.1964,126.6034
1407,245.0146,56.3306,129.1583
1408,184.0103,56.4213,129.4551
1409,181.1184,56.5098,130.2553
1410,-15.1785,56.459,129.9924
1411,249.7637,56.596,130.9642
1412,223.672,56.7143,131.789
1413,151.3718,56.7813,131.911
1414,106.7367,56.8166,131.6014
1415,251.2805,56.954,132.8619
1416,296.5125,57.1232,136.1388
1417,255.9337,57.2635,137.4252
1418,263.4328,57.4089,138.8764
1419,53.4211,57.4061,137.6561
1420,271.0904,57.5566,140.431
1421,-8.1891,57.5103,137.9539
1422,-16.2059,57.4585,136.1067
1423,270.7967,57.6084,137.7791
1424,136.3193,57.6637,139.2306
1425,-8.1426,57.6175,137.9323
1426,260.1195,57.7595,139.0113
1427,250.9731,57.8949,141.6422
1428,130.8131,57.946,141.1629
1429,275.0152,58.0979,142.4382
1430,274.0531,58.2489,143.8034
1431,268.6606,58.3959,145.2835
1432,293.7392,58.5603,147.8479
1433,241.9499,58.6882,150.1461
1434,12.3593,58.6559,148.702
1435,271.4546,58.8042,150.2119
1436,109.8474,58.8398,151.4696
1437,45.4354,58.8305,150.3813
1438,-38.2611,58.7629,150.033
1439,-35.2993,58.6976,148.1529
1440,252.5396,58.8322,150.5251
1441,258.5441,58.9708,151.6362
1442,261.8566,59.1115,152.796
1443,306.267,59.2827,153.962
1444,-26.6448,59.2232,152.3263
1445,261.1892,59.363,152.3298
1446,261.8161,59.503,155.0862
1447,229.0921,59.6202,155.9286
1448,266.3265,59.763,157.1287
1449,270.0531,59.9081,158.1518
1450,225.4209,60.0222,158.8491
1451,263.9925,60.1628,159.6175
1452,31.587,60.1431,158.3806
1453,109.095,60.1768,159.097
1454,74.7552,60.1869,158.6487
1455,80.0739,60.2005,157.73
1456,140.672,60.2558,158.2772
1457,2.9352,60.2165,156.9946
1458,80.5937,60.2304,157.8593
1459,271.2249,60.375,158.7819
1460,-44.4933,60.3032,157.066
1461,261.7713,60.4411,158.2168
1462,-35.4264,60.3755,156.3152
1463,270.5655,60.5192,157.3691
1464,163.4288,60.5895,157.4689
1465,-9.3059,60.5418,155.7686
1466,32.6517,60.5228,155.5811
1467,136.1258,60.5743,155.2895
1468,241.4885,60.6975,156.3341
1469,222.401,60.8076,157.0677
1470,109.8114,60.841,156.5091
1471,-56.8136,60.761,154.5713
1472,147.6843,60.82,154.3661
1473,255.8541,60.9524,155.4427
1474,109.2206,60.9852,155.2447
1475,236.8262,61.1044,156.1704
1476,267.1276,61.244,156.4337
1477,170.8598,61.3182,155.861
1478,-22.3854,61.2616,154.1552
1479,274.0487,61.4054,156.6607
1480,258.455,61.5386,156.9237
1481,239.3204,61.6586,156.42
1482,284.2797,61.8088,157.341
1483,-12.7656,61.7585,157.512
1484,269.296,61.8984,158.2703
1485,133.8953,61.9469,157.6725
1486,11.2623,61.9128,155.0289
1487,161.1196,61.9795,155.0163
1488,256.92,62.1105,157.4443
1489,118.1788,62.1481,156.0465
1490,232.7429,62.2626,158.3469
1491,258.4023,62.3942,160.6457
1492,88.9035,62.412,161.632
1493,249.8834,62.5375,161.4045
1494,253.1153,62.6651,161.2364
1495,31.8628,62.6445,158.7683
1496,117.4813,62.6811,158.3386
1497,12.6945,62.6477,156.9327
1498,-24.8135,62.5894,156.6381
1499,80.6062,62.6014,157.8078
1500,49.3502,62.5925,157.7238
1501,3.1563,62.5529,157.5107
1502,264.9253,62.6877,158.5411
1503,128.7442,62.7316,157.2935
1504,228.2606,62.8417,159.2408
1505,222.7332,62.9479,158.8404
1506,263.8942,63.0814,159.8835
1507,104.2598,63.1087,158.476
1508,153.4801,63.1686,158.1707
1509,8.3992,63.1323,156.4435
1510,132.6067,63.1783,157.9213
1511,162.5796,63.2441,157.0495
1512,150.0246,63.3015,156.313
1513,242.6549,63.4201,157.2259
1514,125.8229,63.4613,157.4167
1515,279.442,63.6038,157.6983
1516,134.8966,63.6509,156.0822
1517,166.8731,63.7189,155.1916
1518,166.2258,63.7864,154.2195
1519,-13.6542,63.7354,153.5487
1520,107.1574,63.764,151.9094
1521,124.3296,63.8038,153.2346
1522,132.9294,63.8493,154.726
1523,79.0219,63.8592,152.8082
1524,251.0454,63.982,153.9555
1525,251.6712,64.1051,156.5536
1526,246.1818,64.2244,156.4142
1527,161.2893,64.288,155.5174
1528,250.5434,64.4099,156.7147
1529,243.5436,64.527,156.4
1530,103.1273,64.5523,154.6907
1531,233.9311,64.6629,154.3434
1532,258.7627,64.7896,153.9937
1533,264.1964,64.9197,154.2161
1534,2.9611,64.8793,154.1221
1535,8.9838,64.8429,151.4974
1536,72.2735,64.8477,151.1217
1537,261.5073,64.9757,153.2824
1538,252.7049,65.0977,156.1921
1539,32.0757,65.0763,156.8658
1540,55.9753,65.0704,154.9002
1541,98.8829,65.0923,153.3036
1542,-21.3934,65.0362,150.4711
1543,93.8653,65.0549,148.3471
1544,182.3679,65.1309,150.4372
