episode,reward, average reward, 100-episode running mean reward
740,161.4116,-11.8653,108.1698
741,111.7315,-11.6985,107.9352
742,114.6715,-11.5282,107.9462
743,59.289,-11.4329,107.4052
744,169.8114,-11.1893,107.9163
745,135.9891,-10.9917,108.3121
746,21.1131,-10.9487,107.5386
747,121.7839,-10.771,107.3348
748,109.6742,-10.6099,107.2145
749,153.9326,-10.3903,107.8747
750,134.5343,-10.197,108.0478
751,125.3849,-10.0165,107.8777
752,178.25,-9.7661,108.958
753,166.5501,-9.532,110.8065
754,137.821,-9.3366,111.1516
755,128.0969,-9.1545,111.571
756,159.6062,-8.9313,111.7127
757,37.4443,-8.87,111.1822
758,131.3971,-8.685,111.2774
759,58.7665,-8.5961,110.6385
760,179.4487,-8.3487,111.2621
761,169.2124,-8.1154,112.2078
762,174.0205,-7.8763,113.1473
763,140.4569,-7.6819,113.6626
764,166.5916,-7.4538,114.3054
765,94.7627,-7.3202,114.0318
766,140.863,-7.1268,113.7721
767,15.3877,-7.0974,112.7671
768,131.9329,-6.9164,113.3325
769,155.6117,-6.705,114.1005
770,172.7857,-6.4719,114.6147
771,141.176,-6.2804,114.5637
772,145.1555,-6.0843,114.6896
773,19.4955,-6.0512,113.271
774,3.1325,-6.0393,111.8668
775,0.0072,-6.0315,110.3171
776,15.7645,-6.0034,109.2103
777,12.0632,-5.9802,107.9271
778,158.6812,-5.7685,109.5638
779,163.5509,-5.5512,110.9426
780,-10.6266,-5.5577,109.7278
781,150.9458,-5.3573,110.9371
782,171.7307,-5.1308,111.8123
783,163.27,-4.9158,112.1355
784,48.6167,-4.8475,112.6165
785,101.7707,-4.7117,113.7
786,175.3421,-4.4826,114.3442
787,0.5007,-4.4762,113.1687
788,36.1787,-4.4247,111.8841
789,169.3905,-4.2044,112.2165
790,169.3128,-3.9847,113.0025
791,141.8534,-3.8003,113.5049
792,132.6041,-3.6281,113.6472
793,97.13,-3.5011,113.4364
794,141.0599,-3.319,113.7185
795,114.8018,-3.1704,115.3778
796,184.2328,-2.935,115.8091
797,35.7243,-2.8865,114.7252
798,54.3878,-2.8147,113.832
799,174.2532,-2.5931,114.0551
800,167.6336,-2.3803,116.1441
801,123.5152,-2.2231,115.8259
802,41.1736,-2.169,116.4879
803,207.0664,-1.9085,116.7626
804,151.623,-1.7175,116.7283
805,168.8837,-1.5056,119.2301
806,28.6309,-1.4682,118.105
807,153.9954,-1.2755,117.9018
808,36.6369,-1.2286,116.6939
809,91.7549,-1.1137,116.2664
810,178.122,-0.8924,118.0258
811,139.558,-0.7192,118.264
812,137.4936,-0.549,118.3083
813,26.598,-0.5156,117.0879
814,178.0238,-0.2963,117.7471
815,132.6634,-0.1331,117.7898
816,55.5829,-0.0649,117.2499
817,166.6661,0.1392,117.3101
818,114.1823,0.2786,118.5662
819,126.099,0.4323,118.3389
820,5.6172,0.4386,116.631
821,133.6446,0.6008,116.5971
822,41.4676,0.6506,115.8172
823,169.8357,0.8561,116.1785
824,173.5989,1.0658,116.4044
825,170.049,1.2706,116.7524
826,137.1608,1.4351,117.1322
827,143.0756,1.6064,116.7091
828,104.501,1.7306,116.3693
829,153.0633,1.9132,116.4332
830,159.8768,2.1035,116.6504
831,18.4882,2.1232,115.032
832,102.0855,2.2434,116.0531
833,146.7586,2.4169,116.19
834,-2.4077,2.4111,114.6462
835,163.2178,2.6037,115.708
836,198.4873,2.838,116.3686
837,142.352,3.0047,116.4544
838,85.7908,3.1034,116.8106
839,-4.0957,3.0949,115.3831
840,-9.2782,3.0801,113.6762
841,190.2689,3.3027,114.4616
842,168.1973,3.4986,114.9968
843,110.6395,3.6256,115.5103
844,-8.6989,3.611,113.7252
845,114.5404,3.7423,113.5107
846,132.5037,3.8945,114.6246
847,168.6493,4.089,115.0933
848,114.6846,4.2195,115.1434
849,145.4874,4.3858,115.0589
850,156.97,4.5654,115.2833
851,-95.0676,4.4483,113.0788
852,132.1009,4.5981,112.6173
853,164.9212,4.7861,112.601
854,162.2479,4.9704,112.8453
855,14.1388,4.9812,111.7057
856,64.1259,5.0503,110.7509
857,107.3899,5.1697,111.4503
858,87.1833,5.2653,111.0082
859,44.5185,5.311,110.8657
860,137.1061,5.4642,110.4423
861,162.2699,5.6463,110.3729
862,172.9115,5.8404,110.3618
863,167.6792,6.0279,110.634
864,4.0012,6.0256,109.0081
865,64.8499,6.0936,108.709
866,2.4218,6.0893,107.3246
867,31.5635,6.1187,107.4863
868,95.2234,6.2214,107.1192
869,148.6834,6.3853,107.0499
870,15.5017,6.3958,105.4771
871,21.1028,6.4127,104.2764
872,84.6356,6.5024,103.6712
873,108.4171,6.6191,104.5604
874,173.2389,6.8097,106.2614
875,0.2115,6.8022,106.2635
876,51.8413,6.8536,106.6243
877,192.2908,7.0651,108.4265
878,164.9624,7.2449,108.4893
879,101.8812,7.3526,107.8726
880,-16.028,7.326,107.8186
881,139.4486,7.476,107.7037
882,84.5227,7.5633,106.8316
883,236.3801,7.8225,107.5627
884,142.1838,7.9745,108.4984
885,161.8475,8.1483,109.0991
886,130.2829,8.2862,108.6485
887,13.689,8.2923,108.7804
888,173.4964,8.4783,110.1536
889,156.5436,8.6449,110.0251
890,44.6775,8.6853,108.7788
891,0.9966,8.6767,107.3702
892,103.5674,8.7831,107.0798
893,31.3794,8.8084,106.4223
894,126.3683,8.9399,106.2754
895,129.4622,9.0746,106.422
896,7.7723,9.0731,104.6574
897,153.5801,9.2342,105.836
898,42.2419,9.271,105.7145
899,11.9546,9.2739,104.0915
900,124.2271,9.4017,103.6575
901,151.0472,9.5589,103.9328
902,116.8882,9.6779,104.6899
903,133.7788,9.8153,103.957
904,154.6359,9.9755,103.9872
905,-17.9288,9.9447,102.1191
906,-10.1505,9.9225,101.7312
907,184.4963,10.115,102.0362
908,41.4875,10.1495,102.0848
909,58.2838,10.2025,101.75
910,31.6513,10.226,100.2853
911,34.9907,10.2532,99.2397
912,216.381,10.4792,100.0285
913,196.2456,10.6827,101.725
914,-2.0125,10.6688,99.9246
915,49.2441,10.711,99.0905
916,70.607,10.7764,99.2407
917,247.522,11.0345,100.0493
918,26.9262,11.0518,99.1767
919,94.166,11.1423,98.8574
920,249.5283,11.4014,101.2965
921,177.2818,11.5815,101.7328
922,118.6088,11.6976,102.5043
923,46.3172,11.7351,101.2691
924,-23.6545,11.6968,99.2965
925,126.6405,11.8211,98.8625
926,114.8305,11.9323,98.6392
927,160.5611,12.0926,98.814
928,153.5439,12.2451,99.3044
929,230.5748,12.4801,100.0796
930,90.9511,12.5645,99.3903
931,187.1806,12.752,101.0772
932,171.7901,12.9227,101.7743
933,181.5296,13.1034,102.122
934,-64.6385,13.0201,101.4997
935,110.3283,13.1242,100.9708
936,177.1372,13.2994,100.7573
937,-9.8931,13.2747,99.2348
938,51.1539,13.3151,98.8885
939,-7.0966,13.2933,98.8584
940,161.9544,13.4515,100.5708
941,-17.6094,13.4185,98.492
942,47.2671,13.4544,97.2827
943,41.5181,13.4842,96.5915
944,133.8411,13.6117,98.0169
945,176.5152,13.784,98.6366
946,192.8129,13.9733,99.2397
947,-82.7067,13.8712,96.7262
948,143.1277,14.0075,97.0106
949,35.9048,14.0306,95.9148
950,18.9809,14.0358,94.5349
951,14.8649,14.0367,95.6342
952,172.5518,14.2032,96.0387
953,-28.2758,14.1586,94.1067
954,135.2534,14.2856,93.8368
955,126.059,14.4026,94.956
956,6.7819,14.3946,94.3825
957,191.3786,14.5796,95.2224
958,83.4836,14.6515,95.1854
959,-0.7417,14.6355,94.7328
960,-30.097,14.5889,93.0608
961,18.7686,14.5932,91.6258
962,106.4031,14.6886,90.9607
963,102.6172,14.7799,90.3101
964,19.8517,14.7852,90.4686
965,36.4342,14.8076,90.1844
966,21.8982,14.815,90.3792
967,109.1006,14.9125,91.1546
968,-4.8516,14.8921,90.1538
969,136.0706,15.0171,90.0277
970,-5.4984,14.996,89.8177
971,149.6856,15.1347,91.1035
972,36.0054,15.1562,90.6172
973,39.2539,15.1809,89.9256
974,1.3153,15.1667,88.2064
975,146.0006,15.3009,89.6642
976,74.3934,15.3614,89.8898
977,152.7397,15.502,89.4943
978,110.5131,15.5992,88.9498
979,153.3763,15.7399,89.4647
980,51.1098,15.776,90.1361
981,44.5003,15.8053,89.1866
982,16.0795,15.8056,88.5022
983,-10.3579,15.779,86.0348
984,56.559,15.8204,85.1785
985,37.2254,15.8421,83.9323
986,53.164,15.88,83.1611
987,36.2145,15.9006,83.3864
988,39.9691,15.9249,82.0511
989,199.8517,16.1109,82.4842
990,54.0468,16.1492,82.5779
991,143.6582,16.2779,84.0045
992,128.2015,16.3907,84.2508
993,21.5113,16.3959,84.1522
994,102.4851,16.4825,83.9133
995,142.0994,16.6087,84.0397
996,63.2282,16.6555,84.5943
997,46.4446,16.6854,83.5229
998,183.4548,16.8525,84.935
999,-9.1505,16.8265,84.724
1000,165.9373,16.9756,85.1411
1001,136.2135,17.0947,84.9928
1002,2.2627,17.0799,83.8465
1003,179.7528,17.2421,84.3062
1004,199.0222,17.4232,84.7501
1005,59.422,17.465,85.5236
1006,185.6254,17.6321,87.4814
1007,10.7726,17.6253,85.7441
1008,43.0384,17.6505,85.7596
1009,100.0347,17.7322,86.1772
1010,167.1481,17.8801,87.5321
1011,140.853,18.0017,88.5907
1012,10.6845,17.9945,86.5338
1013,131.7741,18.1068,85.8891
1014,105.2627,18.1928,86.9618
1015,151.0541,18.3237,87.9799
1016,-58.1567,18.2484,86.6923
1017,-9.6807,18.2209,84.1202
1018,143.5462,18.344,85.2864
1019,139.0882,18.4625,85.7357
1020,165.7834,18.607,84.8982
1021,32.9353,18.621,83.4548
1022,155.9549,18.7554,83.8282
1023,54.0909,18.7899,83.906
1024,133.0689,18.9015,85.4732
1025,20.1551,18.9027,84.4083
1026,160.7587,19.041,84.8676
1027,147.677,19.1663,84.7388
1028,134.8405,19.2788,84.5517
1029,109.3381,19.3663,83.3394
1030,135.3143,19.4789,83.783
1031,-26.3393,19.4344,81.6478
1032,67.0672,19.4806,80.6006
1033,154.8116,19.6116,80.3334
1034,152.6123,19.7402,82.5059
1035,-71.9982,19.6516,80.6826
1036,168.9108,19.7957,80.6004
1037,171.9636,19.9424,82.4189
1038,-8.3952,19.9151,81.8235
1039,-5.305,19.8908,81.8414
1040,144.7285,20.0109,81.6691
1041,132.4991,20.1189,83.1702
1042,21.5562,20.1203,82.9131
1043,143.5829,20.2387,83.9337
1044,15.4179,20.2341,82.7495
1045,128.3675,20.3375,82.268
1046,187.655,20.4975,82.2164
1047,20.3382,20.4973,83.2469
1048,131.5405,20.6033,83.131
1049,29.3234,20.6116,83.0652
1050,5.2093,20.5969,82.9275
1051,159.6252,20.7292,84.3751
1052,260.4381,20.9571,85.254
1053,138.7167,21.0689,86.9239
1054,17.1202,21.0652,85.7426
1055,152.4167,21.1897,86.0061
1056,-3.2338,21.1665,85.906
1057,55.2432,21.1988,84.5446
1058,126.5604,21.2984,84.9754
1059,46.5956,21.3223,85.4488
1060,48.9767,21.3483,86.2395
1061,123.2163,21.4444,87.284
1062,107.9479,21.5258,87.2994
1063,128.3108,21.6263,87.5564
1064,137.2858,21.735,88.7307
1065,38.0469,21.7503,88.7468
1066,59.8237,21.786,89.1261
1067,-9.4069,21.7568,87.941
1068,122.7623,21.8513,89.2171
1069,138.6633,21.9606,89.2431
1070,145.1074,22.0757,90.7491
1071,6.5507,22.0612,89.3178
1072,126.056,22.1582,90.2183
1073,154.0265,22.2811,91.366
1074,102.7761,22.3561,92.3806
1075,94.2455,22.4229,91.8631
1076,188.3045,22.5771,93.0022
1077,89.9236,22.6396,92.374
1078,61.6895,22.6759,91.8858
1079,24.6632,22.6777,90.5987
1080,157.074,22.8021,91.6583
1081,-4.6988,22.7767,91.1663
1082,80.2042,22.8298,91.8075
1083,-16.527,22.7934,91.7459
1084,95.041,22.8601,92.1307
1085,116.8982,22.9468,92.9274
1086,18.0479,22.9422,92.5762
1087,171.5878,23.079,93.93
1088,-55.1535,23.0071,92.9788
1089,88.8971,23.0676,91.8692
1090,172.6954,23.2049,93.0557
1091,102.0359,23.2771,92.6395
1092,140.8659,23.3848,92.7661
1093,84.5599,23.4408,93.3966
1094,163.4972,23.5688,94.0067
1095,111.2011,23.6488,93.6977
1096,66.7019,23.6881,93.7325
1097,146.2889,23.7999,94.7309
1098,138.1802,23.904,94.2782
1099,76.2327,23.9517,95.132
1100,28.4126,23.9557,93.7568
1101,68.2462,23.9959,93.0771
1102,77.9706,24.0449,93.8342
1103,43.52,24.0626,92.4718
1104,142.5972,24.1699,91.9076
1105,150.7208,24.2845,92.8206
1106,154.4674,24.4022,92.509
1107,102.1723,24.4724,93.423
1108,163.331,24.5978,94.6259
1109,129.9199,24.6927,94.9248
1110,156.8986,24.8118,94.8223
1111,160.2345,24.9337,95.0161
1112,169.4588,25.0637,96.6038
1113,126.0259,25.1544,96.5463
1114,147.4283,25.2642,96.968
1115,179.3193,25.4023,97.2507
1116,126.3359,25.4928,99.0956
1117,137.3756,25.5929,100.5661
1118,135.4724,25.6912,100.4854
1119,37.8926,25.7021,99.4735
1120,158.5818,25.8208,99.4014
1121,188.716,25.9661,100.9592
1122,158.0035,26.0838,100.9797
1123,29.7614,26.087,100.7364
1124,61.0506,26.1181,100.0163
1125,171.3891,26.2473,101.5286
1126,25.7771,26.2468,100.1788
1127,121.1088,26.331,99.9131
1128,49.5112,26.3516,99.0598
1129,91.3011,26.4091,98.8794
1130,-142.2488,26.2598,96.1038
1131,158.2841,26.3766,97.95
1132,200.1236,26.5301,99.2806
1133,171.2305,26.6578,99.4448
1134,182.1545,26.7949,99.7402
1135,67.6548,26.8309,101.1367
1136,181.7503,26.9673,101.2651
1137,43.0635,26.9814,99.9761
1138,205.4175,27.1382,102.1143
1139,55.4346,27.1631,102.7217
1140,21.5891,27.1582,101.4903
1141,148.8159,27.2648,101.6534
1142,177.7434,27.3966,103.2153
1143,27.0586,27.3963,102.0501
1144,154.7835,27.5076,103.4437
1145,145.2928,27.6105,103.613
1146,159.0714,27.7252,103.3271
1147,199.2662,27.8748,105.1164
1148,142.0884,27.9743,105.2219
1149,149.4265,28.08,106.4229
1150,176.14,28.2087,108.1322
1151,239.9572,28.3927,108.9355
1152,125.8257,28.4773,107.5894
1153,174.3999,28.6038,107.9463
1154,-20.2017,28.5615,107.573
1155,141.4254,28.6592,107.4631
1156,185.7453,28.7951,109.3529
1157,65.8364,28.8271,109.4588
1158,135.8122,28.9195,109.5514
1159,165.6078,29.0375,110.7415
1160,172.6065,29.1612,111.9778
1161,144.8596,29.2609,112.1942
1162,23.9806,29.2563,111.3545
1163,162.1504,29.3706,111.6929
1164,-18.724,29.3293,110.1328
1165,168.9198,29.4491,111.4416
1166,-96.9427,29.3407,109.8739
1167,48.4703,29.3571,110.4527
1168,163.4298,29.4719,110.8594
1169,157.5897,29.5815,111.0486
1170,138.3022,29.6744,110.9806
1171,86.6728,29.7231,111.7818
1172,57.975,29.7472,111.101
1173,127.1681,29.8302,110.8324
1174,178.9229,29.9572,111.5939
1175,180.2283,30.0851,112.4537
1176,119.5585,30.1612,111.7662
1177,104.4574,30.2243,111.9116
1178,-51.438,30.155,110.7803
1179,4.7673,30.1335,110.5813
1180,126.8372,30.2154,110.279
1181,58.1554,30.2391,110.9075
1182,103.0842,30.3007,111.1363
1183,-6.3129,30.2698,111.2385
1184,156.1851,30.3761,111.8499
1185,159.4822,30.4851,112.2757
1186,-27.0063,30.4366,111.8252
1187,167.7166,30.5522,111.7865
1188,83.0015,30.5964,113.168
1189,172.5403,30.7158,114.0045
1190,11.3187,30.6995,112.3907
1191,100.1242,30.7578,112.3716
1192,115.7484,30.8291,112.1204
1193,-18.6257,30.7876,111.0885
1194,270.3394,30.9882,112.157
1195,142.4265,31.0815,112.4692
1196,177.3009,31.2038,113.5752
1197,-7.7278,31.1712,112.035
1198,-15.9906,31.1319,110.4933
1199,28.8492,31.13,110.0195
1200,213.7365,31.2821,111.8727
1201,133.2265,31.367,112.5225
1202,102.2717,31.426,112.7656
1203,71.7237,31.4595,113.0476
1204,97.1524,31.5141,112.5931
1205,-21.5654,31.47,110.8703
1206,179.5957,31.5928,111.1216
1207,140.7595,31.6833,111.5074
1208,110.8765,31.7488,110.9829
1209,138.6397,31.8373,111.0701
1210,136.0527,31.9234,110.8616
1211,59.4466,31.9461,109.8538
1212,139.1841,32.0346,109.551
1213,-42.0844,31.9735,107.8699
1214,135.3056,32.0586,107.7487
1215,132.7235,32.1415,107.2827
1216,156.4202,32.2437,107.5836
1217,157.5974,32.3467,107.7858
1218,4.9756,32.3242,106.4808
1219,120.9172,32.3969,107.3111
1220,170.3626,32.51,107.4289
1221,147.6883,32.6043,107.0186
1222,136.969,32.6897,106.8082
1223,143.9798,32.7807,107.9504
1224,155.0001,32.8805,108.8899
1225,-104.7491,32.7682,106.1285
1226,129.1314,32.8468,107.1621
1227,117.3616,32.9157,107.1246
1228,155.7655,33.0157,108.1872
1229,35.2941,33.0176,107.6271
1230,115.8894,33.0849,110.2085
1231,139.5804,33.1714,110.0214
1232,154.2582,33.2697,109.5628
1233,116.0355,33.3369,109.0108
1234,-18.6737,33.2947,107.0025
1235,19.3387,33.2834,106.5194
1236,148.1563,33.3763,106.1834
1237,172.0263,33.4884,107.4731
1238,126.6576,33.5637,106.6855
1239,152.4793,33.6597,107.6559
1240,-13.7265,33.6215,107.3028
1241,154.4902,33.7189,107.3595
1242,-160.358,33.5626,103.9785
1243,134.1871,33.6435,105.0498
1244,101.3997,33.698,104.5159
1245,30.6206,33.6955,103.3692
1246,172.9366,33.8073,103.5079
1247,-18.3756,33.7654,101.3314
1248,9.6472,33.7461,100.007
1249,-24.2399,33.6997,98.2704
1250,91.5452,33.746,97.4244
1251,60.5666,33.7674,95.6305
1252,278.7732,33.9631,97.16
1253,-122.1078,33.8385,94.1949
1254,174.4129,33.9506,96.1411
1255,189.6948,34.0747,96.6238
1256,22.8721,34.0658,94.995
1257,127.6183,34.1402,95.6128
1258,127.4884,34.2144,95.5296
1259,124.934,34.2865,95.1229
1260,144.1827,34.3737,94.8386
1261,130.559,34.45,94.6956
1262,-23.8789,34.4038,94.217
1263,107.0724,34.4613,93.6662
1264,130.8522,34.5376,95.162
1265,109.4308,34.5968,94.5671
1266,132.5796,34.6742,96.8623
1267,138.5238,34.7561,97.7629
1268,120.2012,34.8235,97.3306
1269,163.059,34.9246,97.3853
1270,268.9312,35.1088,98.6916
1271,0.7138,35.0818,97.832
1272,124.9012,35.1524,98.5012
1273,90.287,35.1957,98.1324
1274,40.4426,35.1998,96.7476
1275,112.4036,35.2604,96.0694
1276,63.4704,35.2825,95.5085
1277,-29.0501,35.2321,94.1734
1278,160.7591,35.3303,96.2954
1279,110.7547,35.3893,97.3553
1280,54.7939,35.4045,96.6348
1281,111.343,35.4637,97.1667
1282,52.4524,35.477,96.6604
1283,157.0902,35.5718,98.2944
1284,237.532,35.7291,99.1079
1285,185.4944,35.8456,99.368
1286,154.9346,35.9382,101.1874
1287,179.7691,36.05,101.308
1288,119.3021,36.1146,101.671
1289,104.0774,36.1673,100.9863
1290,46.1984,36.1751,101.3351
1291,4.6586,36.1507,100.3805
1292,-17.9987,36.1088,99.043
1293,138.7405,36.1882,100.6167
1294,96.0646,36.2344,98.8739
1295,171.5884,36.339,99.1655
1296,2.8934,36.3131,97.4215
1297,177.4324,36.422,99.2731
1298,146.5918,36.5068,100.8989
1299,143.2086,36.589,102.0425
1300,-15.0456,36.5493,99.7547
1301,14.594,36.5324,98.5683
1302,59.5804,36.5501,98.1414
1303,83.3671,36.586,98.2579
1304,111.0775,36.6431,98.3971
1305,6.9522,36.6204,98.6823
1306,70.0539,36.646,97.5869
1307,183.7615,36.7585,98.0169
1308,-14.9201,36.719,96.7589
1309,22.6687,36.7083,95.5992
1310,-5.8945,36.6758,94.1797
1311,-36.8118,36.6197,93.2172
1312,97.5987,36.6662,92.8013
1313,246.8798,36.8263,95.6909
1314,-40.209,36.7677,93.9358
1315,160.698,36.8619,94.2155
1316,110.425,36.9178,93.7556
1317,-4.7609,36.8862,92.132
1318,146.4954,36.9693,93.5472
1319,61.3573,36.9878,92.9516
1320,-15.0397,36.9484,91.0976
1321,136.7254,37.0239,90.988
1322,21.6861,37.0123,89.8351
1323,169.7883,37.1127,90.0932
1324,100.9689,37.1609,89.5529
1325,112.6222,37.2179,91.7266
1326,-0.7181,37.1893,90.4281
1327,36.148,37.1885,89.616
1328,-28.5949,37.1389,87.7724
1329,160.3673,37.2317,89.0231
1330,48.3114,37.24,88.3473
1331,154.4191,37.328,88.4957
1332,-6.9578,37.2948,86.8836
1333,11.9674,37.2758,85.8429
1334,154.8681,37.3639,87.5783
1335,-12.2529,37.3268,87.2624
1336,142.2699,37.4053,87.2035
1337,78.8097,37.4363,86.2713
1338,-162.2669,37.287,83.3821
1339,148.0024,37.3697,83.3373
1340,145.8427,37.4507,84.933
1341,114.0355,37.5078,84.5285
1342,175.8515,37.6109,87.8906
1343,130.2785,37.6799,87.8515
1344,149.7572,37.7633,88.3351
1345,119.9341,37.8244,89.2282
1346,146.1247,37.9048,88.9601
1347,176.3192,38.0076,90.907
1348,-20.6352,37.9641,90.6042
1349,34.2936,37.9614,91.1895
1350,115.8847,38.0191,91.4329
1351,152.3942,38.1037,92.3512
1352,170.1529,38.2014,91.265
1353,-22.5358,38.1565,92.2607
1354,152.3757,38.2409,92.0403
1355,-17.5729,38.1997,89.9677
1356,96.3626,38.2426,90.7026
1357,183.3732,38.3495,91.2601
1358,-21.6416,38.3053,89.7688
1359,184.7299,38.4131,90.3668
1360,169.8856,38.5098,90.6238
1361,157.8447,38.5974,90.8967
1362,90.7608,38.6357,92.0431
1363,-144.7752,38.5012,89.5246
1364,212.6675,38.6289,90.3427
1365,10.3183,38.6081,89.3516
1366,-22.1255,38.5637,87.8046
1367,130.4263,38.6309,87.7236
1368,290.7676,38.8152,89.4293
1369,155.3513,38.9003,89.3522
1370,-17.0373,38.8595,86.4925
1371,239.5137,39.0058,88.8805
1372,228.4068,39.1439,89.9155
1373,34.5055,39.1405,89.3577
1374,-16.7829,39.0998,88.7855
1375,240.2145,39.2461,90.0636
1376,302.9408,39.4377,92.4583
1377,20.0745,39.4236,92.9495
1378,224.8394,39.5582,93.5903
1379,157.4171,39.6437,94.057
1380,299.2503,39.8318,96.5015
1381,52.9013,39.8412,95.9171
1382,264.4293,40.0037,98.0369
1383,166.7226,40.0954,98.1332
1384,257.2085,40.2522,98.33
1385,-110.9753,40.1431,95.3653
1386,79.7234,40.1716,94.6132
1387,62.872,40.188,93.4442
1388,164.3726,40.2775,93.8949
1389,49.3385,40.284,93.3475
1390,142.6988,40.3577,94.3125
1391,24.7776,40.3465,94.5137
1392,86.3025,40.3795,95.5567
1393,214.0075,40.5041,96.3094
1394,155.0171,40.5863,96.8989
1395,107.4888,40.6342,96.2579
1396,136.8647,40.7032,97.5976
1397,-10.7961,40.6663,95.7153
1398,-34.8268,40.6123,93.9012
1399,-153.604,40.4735,90.933
1400,1.8407,40.4459,91.1019
1401,133.748,40.5125,92.2934
1402,181.5193,40.613,93.5128
1403,147.7817,40.6894,94.157
1404,86.9092,40.7223,93.9153
1405,-35.2888,40.6682,93.4929
1406,121.6821,40.7259,94.0092
1407,152.5545,40.8053,93.6971
1408,140.8721,40.8764,95.255
1409,136.2178,40.9441,96.3905
1410,158.6059,41.0275,98.0355
1411,106.8029,41.0741,99.4717
1412,130.8153,41.1377,99.8038
1413,41.7058,41.1381,97.7521
1414,108.8552,41.186,99.2427
1415,191.0422,41.2919,99.5462
1416,151.494,41.3697,99.9569
1417,-31.8517,41.3181,99.6859
1418,187.5448,41.4212,100.0964
1419,111.7471,41.4707,100.6003
1420,157.8036,41.5527,102.3288
1421,141.2739,41.6228,102.3743
1422,114.2259,41.6739,103.2997
1423,168.7809,41.7632,103.2896
1424,139.3939,41.8318,103.6738
1425,176.3604,41.9262,104.3112
1426,25.6124,41.9147,104.5745
1427,141.4834,41.9845,105.6279
1428,155.1316,42.0638,107.4651
1429,128.5954,42.1243,107.1474
1430,146.2681,42.1971,108.127
1431,166.1625,42.2838,108.2444
1432,89.6914,42.3169,109.2109
1433,164.1262,42.4019,110.7325
1434,145.446,42.4737,110.6383
1435,75.3503,42.4966,111.5143
1436,84.9523,42.5262,110.9411
1437,32.3808,42.5191,110.4768
1438,161.9455,42.6022,113.719
1439,143.3019,42.6722,113.672
1440,139.5216,42.7394,113.6087
1441,10.8178,42.7173,112.5766
1442,174.1346,42.8084,112.5594
1443,27.6575,42.7979,111.5332
1444,-15.0246,42.7579,109.8854
1445,121.4277,42.8123,109.9003
1446,110.9317,42.8594,109.5484
1447,130.2903,42.9198,109.0881
1448,138.334,42.9857,110.6778
1449,-131.2206,42.8655,109.0226
1450,-19.5913,42.8224,107.6679
1451,102.8037,42.8638,107.172
1452,124.8103,42.9202,106.7186
1453,142.8097,42.989,108.372
1454,132.3866,43.0504,108.1721
1455,151.5035,43.125,109.8629
1456,101.7044,43.1652,109.9163
1457,139.8851,43.2316,109.4814
1458,28.7135,43.2216,109.985
1459,27.2089,43.2107,108.4098
1460,134.572,43.2732,108.0566
1461,128.5022,43.3316,107.7632
1462,115.9536,43.3813,108.0151
1463,-29.5096,43.3314,109.1678
1464,152.6982,43.4061,108.5681
1465,75.9944,43.4284,109.2248
1466,28.9544,43.4185,109.7356
1467,229.3783,43.5453,110.7252
1468,38.3473,43.5417,108.201
1469,-25.186,43.4949,106.3956
1470,89.3455,43.5261,107.4594
1471,20.3278,43.5104,105.2676
1472,4.6182,43.4839,103.0297
1473,211.5478,43.598,104.8001
1474,103.3739,43.6386,106.0017
1475,-12.7399,43.6004,103.4721
1476,33.7404,43.5937,100.7801
1477,147.6191,43.6641,102.0556
1478,118.5045,43.7148,100.9922
1479,27.3491,43.7037,99.6915
1480,132.7782,43.7639,98.0268
1481,-24.771,43.7176,97.2501
1482,155.7259,43.7932,96.1631
1483,145.2546,43.8616,95.9484
1484,161.2529,43.9407,94.9888
1485,-37.566,43.8858,95.7229
1486,285.0207,44.0481,97.7759
1487,25.9119,44.0359,97.4063
1488,271.6186,44.1888,98.4787
1489,86.8795,44.2175,98.8542
1490,170.4014,44.3022,99.1312
1491,-34.6183,44.2493,98.5372
1492,132.2487,44.3082,98.9967
1493,75.6094,44.3292,97.6127
1494,12.1971,44.3077,96.1845
1495,258.9319,44.4513,97.6989
1496,142.1674,44.5166,97.752
1497,224.4186,44.6368,100.1041
1498,-15.0313,44.5969,100.3021
1499,17.9757,44.5792,102.0179
1500,-51.4833,44.5151,101.4846
1501,147.6469,44.5838,101.6236
1502,271.3667,44.7348,102.5221
1503,91.66,44.766,101.9609
1504,258.2081,44.908,103.6739
1505,239.7438,45.0374,106.4242
1506,130.9843,45.0945,106.5172
1507,-41.4245,45.0371,104.5774
1508,252.72,45.1748,105.6959
1509,164.1403,45.2536,105.9751
1510,38.101,45.2489,104.7701
1511,170.5569,45.3318,105.4076
1512,141.4523,45.3954,105.514
1513,268.492,45.5428,107.7818
1514,238.935,45.6706,109.0826
1515,257.4307,45.8104,109.7465
1516,173.5491,45.8946,109.9671
1517,42.7545,45.8925,110.7131
1518,272.9078,46.0421,111.5668
1519,279.2158,46.1956,113.2415
1520,144.0988,46.26,113.1044
1521,20.1385,46.2428,111.893
1522,258.6376,46.3824,113.3372
1523,301.8573,46.5501,114.6679
1524,304.3553,46.7193,116.3175
1525,294.019,46.8815,117.4941
1526,277.9512,47.0329,120.0175
1527,303.0175,47.2005,121.6329
1528,-13.0589,47.1611,119.951
1529,90.4697,47.1894,119.5697
1530,301.2919,47.3555,121.1199
1531,271.4647,47.5019,122.173
1532,142.8574,47.5641,122.7046
